id,user_id,order_date,status
2078,69,2022-09-14,returned
2079,1757,2022-09-18,shipped
2080,615,2022-09-23,returned
2081,1172,2022-09-09,placed
2082,1842,2022-09-23,placed
2083,1231,2022-09-25,placed
2084,1495,2022-09-08,shipped
2085,847,2022-09-10,shipped
2086,622,2022-09-18,shipped
2087,154,2022-09-20,return_pending
2088,1535,2022-10-02,placed
2089,1842,2022-09-13,shipped
2090,1882,2022-10-08,completed
2091,432,2022-09-27,return_pending
2092,1987,2022-09-20,placed
2093,184,2022-09-25,return_pending
2094,1500,2022-09-12,returned
2095,1741,2022-09-17,returned
2096,654,2022-09-16,placed
2097,1387,2022-10-06,completed
2098,921,2022-09-12,completed
2099,397,2022-09-15,returned
2100,1027,2022-09-29,placed
2101,303,2022-10-01,completed
2102,1257,2022-09-24,placed
2103,1299,2022-10-08,placed
2104,167,2022-09-17,shipped
2105,127,2022-09-08,completed
2106,129,2022-10-05,placed
2107,1458,2022-09-07,completed
2108,240,2022-09-24,completed
2109,360,2022-09-29,shipped
2110,816,2022-09-13,return_pending
2111,1540,2022-09-26,placed
2112,1454,2022-09-05,placed
2113,334,2022-09-23,return_pending
2114,1972,2022-09-11,return_pending
2115,856,2022-09-10,placed
2116,1841,2022-10-08,returned
2117,773,2022-09-13,completed
2118,768,2022-09-27,returned
2119,1109,2022-09-15,placed
2120,449,2022-09-10,return_pending
2121,400,2022-10-02,shipped
2122,1875,2022-09-09,returned
2123,582,2022-09-27,returned
2124,1204,2022-09-07,shipped
2125,267,2022-09-14,returned
2126,859,2022-09-29,returned
2127,176,2022-09-18,returned
2128,242,2022-09-21,placed
2129,669,2022-09-18,placed
2130,954,2022-10-08,returned
2131,1112,2022-09-30,placed
2132,643,2022-09-06,return_pending
2133,864,2022-09-28,completed
2134,323,2022-09-26,return_pending
2135,966,2022-09-28,return_pending
2136,741,2022-09-09,placed
2137,1974,2022-09-20,return_pending
2138,1346,2022-09-24,returned
2139,1300,2022-09-09,shipped
2140,1000,2022-09-29,completed
2141,1562,2022-10-07,returned
2142,1499,2022-09-14,return_pending
2143,1659,2022-09-08,shipped
2144,770,2022-09-12,shipped
2145,217,2022-09-30,completed
2146,870,2022-09-09,completed
2147,131,2022-09-06,returned
2148,1430,2022-10-05,return_pending
2149,477,2022-09-11,shipped
2150,1232,2022-09-05,shipped
2151,493,2022-10-01,shipped
2152,155,2022-09-08,placed
2153,1684,2022-09-25,returned
2154,887,2022-10-03,placed
2155,337,2022-09-20,shipped
2156,1704,2022-09-10,completed
2157,894,2022-09-23,completed
2158,116,2022-09-11,returned
2159,346,2022-10-03,placed
2160,118,2022-09-19,returned
2161,1551,2022-09-29,shipped
2162,601,2022-09-27,returned
2163,1572,2022-09-28,placed
2164,379,2022-09-06,placed
2165,1706,2022-09-08,return_pending
2166,1677,2022-09-11,placed
2167,479,2022-10-01,return_pending
2168,486,2022-09-24,return_pending
2169,1418,2022-09-11,completed
2170,607,2022-10-03,completed
2171,1888,2022-09-09,placed
2172,1441,2022-10-05,placed
2173,384,2022-09-12,returned
2174,914,2022-09-20,placed
2175,533,2022-09-12,completed
2176,414,2022-09-22,shipped
2177,1383,2022-10-04,placed
2178,1193,2022-09-13,shipped
2179,718,2022-09-18,return_pending
2180,29,2022-10-06,shipped
2181,1237,2022-09-16,placed
2182,650,2022-09-25,returned
2183,154,2022-09-30,completed
2184,471,2022-09-29,completed
2185,631,2022-09-22,shipped
2186,1987,2022-09-16,return_pending
2187,556,2022-10-01,shipped
2188,1609,2022-09-05,placed
2189,1050,2022-09-07,return_pending
2190,520,2022-09-07,return_pending
2191,885,2022-09-25,return_pending
2192,1070,2022-09-18,return_pending
2193,508,2022-09-27,completed
2194,719,2022-09-17,completed
2195,1969,2022-09-12,shipped
2196,1130,2022-10-01,return_pending
2197,1258,2022-09-21,return_pending
2198,1992,2022-09-05,placed
2199,1120,2022-09-20,placed
2200,764,2022-09-10,shipped
2201,565,2022-09-18,completed
2202,1735,2022-09-24,completed
2203,1000,2022-09-09,returned
2204,1748,2022-09-20,return_pending
2205,926,2022-09-08,placed
2206,613,2022-09-28,placed
2207,1038,2022-10-01,completed
2208,1662,2022-10-01,completed
2209,1716,2022-10-04,return_pending
2210,245,2022-09-25,returned
2211,1160,2022-09-12,shipped
2212,1294,2022-09-12,returned
2213,1208,2022-09-18,placed
2214,225,2022-09-16,return_pending
2215,1908,2022-09-17,returned
2216,45,2022-09-15,placed
2217,846,2022-09-22,completed
2218,1004,2022-09-22,shipped
2219,430,2022-09-16,return_pending
2220,580,2022-09-16,completed
2221,1768,2022-09-18,placed
2222,659,2022-09-05,placed
2223,366,2022-09-19,return_pending
2224,1201,2022-10-05,returned
2225,423,2022-10-08,shipped
2226,1682,2022-09-14,returned
2227,960,2022-09-27,shipped
2228,1023,2022-09-29,placed
2229,1479,2022-10-02,placed
2230,1625,2022-10-03,placed
2231,1215,2022-09-12,shipped
2232,69,2022-09-12,returned
2233,1245,2022-10-03,return_pending
2234,1193,2022-09-25,returned
2235,1147,2022-09-19,completed
2236,867,2022-09-05,shipped
2237,1065,2022-09-06,returned
2238,1760,2022-09-28,placed
2239,1672,2022-09-11,placed
2240,50,2022-09-21,returned
2241,1897,2022-10-07,completed
2242,1879,2022-10-06,placed
2243,1480,2022-09-16,placed
2244,1845,2022-09-06,return_pending
2245,313,2022-09-10,returned
2246,411,2022-09-20,returned
2247,457,2022-10-04,returned
2248,701,2022-09-29,shipped
2249,1959,2022-09-23,placed
2250,1320,2022-09-15,placed
2251,1615,2022-10-08,completed
2252,1301,2022-09-26,return_pending
2253,620,2022-09-06,placed
2254,683,2022-09-10,placed
2255,1218,2022-09-10,returned
2256,894,2022-10-03,completed
2257,688,2022-09-22,return_pending
2258,163,2022-09-13,returned
2259,1156,2022-09-24,completed
2260,814,2022-10-05,shipped
2261,1526,2022-09-18,return_pending
2262,400,2022-09-28,return_pending
2263,1352,2022-09-26,returned
2264,1529,2022-09-08,placed
2265,1834,2022-09-29,return_pending
2266,1108,2022-10-04,return_pending
2267,298,2022-09-10,placed
2268,551,2022-09-27,return_pending
2269,259,2022-09-29,completed
2270,893,2022-09-26,completed
2271,1458,2022-09-11,returned
2272,1532,2022-09-05,return_pending
2273,207,2022-09-10,completed
2274,1291,2022-09-05,return_pending
2275,188,2022-09-05,completed
2276,154,2022-09-27,return_pending
2277,110,2022-10-07,returned
2278,74,2022-09-09,returned
2279,1995,2022-10-05,completed
2280,1028,2022-10-01,return_pending
2281,740,2022-09-20,return_pending
2282,740,2022-09-29,completed
2283,1914,2022-09-26,return_pending
2284,1229,2022-09-10,return_pending
2285,1471,2022-09-27,return_pending
2286,1140,2022-10-07,returned
2287,1557,2022-09-13,return_pending
2288,610,2022-09-18,completed
2289,987,2022-09-19,return_pending
2290,1373,2022-10-02,placed
2291,1362,2022-10-03,completed
2292,1800,2022-09-30,shipped
2293,114,2022-10-02,return_pending
2294,1942,2022-09-29,completed
2295,1386,2022-09-13,return_pending
2296,200,2022-10-01,returned
2297,1701,2022-09-17,shipped
2298,1034,2022-10-04,shipped
2299,116,2022-09-24,completed
2300,1271,2022-09-08,shipped
2301,226,2022-09-22,return_pending
2302,372,2022-09-17,return_pending
2303,1082,2022-10-01,returned
2304,356,2022-09-28,return_pending
2305,1961,2022-09-14,placed
2306,118,2022-09-09,completed
2307,1888,2022-09-05,return_pending
2308,140,2022-09-17,shipped
2309,25,2022-10-03,placed
2310,1348,2022-10-03,placed
2311,1438,2022-09-05,completed
2312,1000,2022-09-28,returned
2313,1377,2022-09-10,returned
2314,794,2022-10-08,return_pending
2315,1760,2022-09-21,placed
2316,1522,2022-09-26,return_pending
2317,1298,2022-09-20,returned
2318,161,2022-09-11,returned
2319,1567,2022-09-10,returned
2320,1871,2022-10-03,placed
2321,1667,2022-09-27,completed
2322,1396,2022-09-14,shipped
2323,492,2022-10-08,return_pending
2324,1311,2022-10-01,placed
2325,1516,2022-09-11,shipped
2326,1300,2022-09-14,placed
2327,1967,2022-09-15,completed
2328,791,2022-10-06,shipped
2329,1796,2022-10-01,shipped
2330,957,2022-09-14,return_pending
2331,780,2022-10-04,returned
2332,165,2022-09-12,shipped
2333,1742,2022-10-05,placed
2334,1458,2022-09-25,completed
2335,1464,2022-10-03,returned
2336,223,2022-09-19,shipped
2337,745,2022-09-12,placed
2338,1094,2022-10-01,shipped
2339,1058,2022-09-28,shipped
2340,669,2022-10-05,returned
2341,217,2022-09-21,shipped
2342,1281,2022-10-08,return_pending
2343,1580,2022-09-23,shipped
2344,915,2022-09-16,returned
2345,1579,2022-09-24,return_pending
2346,916,2022-09-16,completed
2347,570,2022-09-06,placed
2348,20,2022-09-24,completed
2349,409,2022-09-29,returned
2350,1284,2022-09-10,return_pending
2351,937,2022-09-14,completed
2352,233,2022-09-24,placed
2353,667,2022-10-01,returned
2354,1777,2022-09-25,shipped
2355,1839,2022-09-28,shipped
2356,1651,2022-09-10,returned
2357,1287,2022-09-20,return_pending
2358,383,2022-10-07,returned
2359,701,2022-10-06,placed
2360,489,2022-09-15,return_pending
2361,508,2022-09-30,shipped
2362,629,2022-09-18,completed
2363,116,2022-10-03,returned
2364,1841,2022-10-03,shipped
2365,410,2022-09-08,completed
2366,1668,2022-09-12,placed
2367,661,2022-09-27,returned
2368,831,2022-09-06,returned
2369,1713,2022-09-21,return_pending
2370,1667,2022-09-27,return_pending
2371,1938,2022-09-07,completed
2372,353,2022-09-16,returned
2373,1022,2022-09-05,return_pending
2374,941,2022-09-12,completed
2375,1660,2022-09-25,returned
2376,562,2022-10-05,return_pending
2377,1904,2022-10-07,completed
2378,319,2022-09-08,shipped
2379,1685,2022-09-13,returned
2380,565,2022-10-04,returned
2381,475,2022-09-30,returned
2382,1436,2022-10-02,return_pending
2383,1887,2022-10-02,placed
2384,1674,2022-09-22,return_pending
2385,782,2022-09-10,return_pending
2386,91,2022-10-02,placed
2387,1428,2022-09-07,returned
2388,50,2022-09-27,return_pending
2389,344,2022-09-25,completed
2390,246,2022-09-13,return_pending
2391,1272,2022-09-05,shipped
2392,928,2022-09-24,shipped
2393,1260,2022-09-10,returned
2394,953,2022-09-12,completed
2395,1337,2022-09-25,return_pending
2396,1190,2022-09-21,placed
2397,532,2022-09-22,return_pending
2398,1700,2022-09-14,shipped
2399,973,2022-09-16,placed
2400,984,2022-10-01,shipped
2401,1138,2022-10-02,shipped
2402,1709,2022-09-28,completed
2403,270,2022-10-08,shipped
2404,1188,2022-09-19,completed
2405,1534,2022-09-22,placed
2406,76,2022-09-26,placed
2407,688,2022-09-27,return_pending
2408,1082,2022-09-22,placed
2409,1877,2022-09-16,return_pending
2410,831,2022-09-20,placed
2411,1548,2022-10-07,returned
2412,822,2022-09-15,shipped
2413,897,2022-10-04,returned
2414,87,2022-10-01,returned
2415,1727,2022-09-28,return_pending
2416,1696,2022-09-05,returned
2417,1565,2022-09-17,return_pending
2418,1429,2022-09-11,returned
2419,480,2022-09-16,completed
2420,625,2022-09-07,returned
2421,904,2022-09-26,shipped
2422,884,2022-10-06,shipped
2423,295,2022-09-07,placed
2424,1294,2022-10-01,return_pending
2425,1909,2022-09-05,completed
2426,351,2022-09-19,shipped
2427,878,2022-09-12,shipped
2428,634,2022-09-13,shipped
2429,98,2022-09-13,return_pending
2430,1217,2022-10-03,placed
2431,1097,2022-09-05,returned
2432,1375,2022-09-29,placed
2433,354,2022-09-22,return_pending
2434,180,2022-10-04,placed
2435,515,2022-10-07,placed
2436,1938,2022-10-06,returned
2437,1389,2022-09-12,return_pending
2438,1266,2022-09-21,completed
2439,1063,2022-09-27,returned
2440,1914,2022-09-30,placed
2441,318,2022-09-11,completed
2442,1642,2022-09-24,completed
2443,53,2022-09-05,return_pending
2444,1706,2022-09-16,completed
2445,210,2022-09-25,placed
2446,713,2022-09-05,shipped
2447,1074,2022-09-05,returned
2448,1566,2022-09-23,returned
2449,1413,2022-09-20,completed
2450,377,2022-09-08,return_pending
2451,57,2022-09-27,shipped
2452,1817,2022-09-25,returned
2453,346,2022-09-23,returned
2454,495,2022-09-22,return_pending
2455,1931,2022-09-30,completed
2456,671,2022-09-26,shipped
2457,833,2022-09-12,return_pending
2458,1336,2022-10-03,returned
2459,1112,2022-09-14,placed
2460,1788,2022-09-25,completed
2461,523,2022-10-07,return_pending
2462,1697,2022-09-30,returned
2463,1123,2022-09-26,shipped
2464,476,2022-09-11,return_pending
2465,293,2022-09-18,completed
2466,233,2022-09-13,shipped
2467,1731,2022-10-07,placed
2468,1593,2022-09-21,completed
2469,1360,2022-09-28,completed
2470,1295,2022-09-27,completed
2471,1556,2022-09-13,placed
2472,1911,2022-09-11,returned
2473,174,2022-09-08,completed
2474,517,2022-09-16,completed
2475,17,2022-09-14,return_pending
2476,10,2022-09-19,placed
2477,1817,2022-09-19,placed
2478,118,2022-09-28,shipped
2479,637,2022-09-15,shipped
2480,273,2022-10-08,return_pending
2481,933,2022-10-08,placed
2482,887,2022-09-11,return_pending
2483,883,2022-09-24,placed
2484,611,2022-09-05,completed
2485,1544,2022-09-09,shipped
2486,444,2022-09-15,returned
2487,180,2022-09-14,returned
2488,1691,2022-09-12,completed
2489,672,2022-09-29,completed
2490,239,2022-10-08,completed
2491,1619,2022-09-26,returned
2492,1588,2022-09-08,return_pending
2493,1057,2022-09-16,return_pending
2494,979,2022-09-16,return_pending
2495,112,2022-10-08,shipped
2496,630,2022-09-22,returned
2497,693,2022-09-11,returned
2498,813,2022-09-13,shipped
2499,1060,2022-09-19,shipped
2500,313,2022-09-21,completed
2501,1606,2022-10-03,placed
2502,1036,2022-10-05,placed
2503,69,2022-10-03,completed
2504,1570,2022-09-13,shipped
2505,77,2022-09-25,placed
2506,1678,2022-09-15,returned
2507,1811,2022-09-16,shipped
2508,863,2022-10-02,shipped
2509,517,2022-10-06,return_pending
2510,313,2022-09-12,completed
2511,1229,2022-09-12,completed
2512,177,2022-09-15,return_pending
2513,1455,2022-10-05,shipped
2514,468,2022-09-24,shipped
2515,72,2022-10-06,returned
2516,1016,2022-09-28,returned
2517,142,2022-09-23,placed
2518,216,2022-09-24,placed
2519,589,2022-09-30,returned
2520,66,2022-09-18,completed
2521,590,2022-09-11,placed
2522,407,2022-09-07,returned
2523,639,2022-09-12,completed
2524,1033,2022-09-25,placed
2525,1773,2022-09-12,returned
2526,398,2022-10-04,return_pending
2527,1499,2022-09-15,return_pending
2528,1065,2022-09-07,return_pending
2529,130,2022-09-22,shipped
2530,237,2022-10-08,completed
2531,470,2022-10-02,shipped
2532,845,2022-10-05,return_pending
2533,685,2022-10-08,completed
2534,1308,2022-09-19,shipped
2535,1565,2022-10-08,completed
2536,168,2022-09-11,returned
2537,108,2022-09-05,completed
2538,330,2022-10-06,placed
2539,276,2022-09-26,return_pending
2540,701,2022-09-10,return_pending
2541,1430,2022-10-02,returned
2542,344,2022-10-06,completed
2543,1587,2022-09-11,completed
2544,68,2022-09-13,return_pending
2545,108,2022-10-06,returned
2546,905,2022-09-18,returned
2547,872,2022-09-24,completed
2548,332,2022-09-06,placed
2549,1034,2022-09-07,completed
2550,162,2022-10-04,placed
2551,347,2022-09-11,returned
2552,783,2022-09-23,placed
2553,505,2022-09-19,completed
2554,593,2022-09-19,placed
2555,1468,2022-09-13,shipped
2556,292,2022-09-05,shipped
2557,228,2022-09-17,completed
2558,1897,2022-09-05,completed
2559,1177,2022-10-03,shipped
2560,1346,2022-09-22,shipped
2561,166,2022-09-25,completed
2562,53,2022-10-02,return_pending
2563,873,2022-09-28,return_pending
2564,1554,2022-10-06,return_pending
2565,1549,2022-10-06,return_pending
2566,1846,2022-10-03,returned
2567,792,2022-09-18,returned
2568,612,2022-09-17,completed
2569,349,2022-09-16,completed
2570,963,2022-09-07,returned
2571,940,2022-10-02,completed
2572,1840,2022-09-12,returned
2573,400,2022-10-06,placed
2574,978,2022-09-22,shipped
2575,782,2022-09-25,return_pending
2576,1421,2022-09-20,return_pending
2577,1612,2022-09-18,placed
2578,436,2022-09-13,return_pending
2579,1491,2022-10-01,placed
2580,989,2022-10-03,return_pending
2581,326,2022-10-08,placed
2582,1172,2022-09-18,returned
2583,1535,2022-09-27,completed
2584,1653,2022-10-08,returned
2585,1124,2022-09-28,completed
2586,637,2022-09-06,return_pending
2587,564,2022-09-18,return_pending
2588,161,2022-10-05,placed
2589,66,2022-10-03,returned
2590,1251,2022-09-29,placed
2591,340,2022-09-26,return_pending
2592,301,2022-09-26,placed
2593,1051,2022-09-27,completed
2594,1092,2022-09-05,return_pending
2595,1940,2022-09-19,return_pending
2596,227,2022-10-04,completed
2597,1918,2022-09-05,placed
2598,124,2022-10-05,shipped
2599,1596,2022-09-18,returned
2600,683,2022-09-18,returned
2601,1393,2022-09-27,completed
2602,906,2022-09-16,shipped
2603,1283,2022-10-03,returned
2604,1333,2022-10-02,shipped
2605,446,2022-09-13,completed
2606,1786,2022-09-25,placed
2607,1659,2022-09-16,completed
2608,48,2022-10-02,return_pending
2609,161,2022-10-06,placed
2610,759,2022-09-21,placed
2611,1794,2022-09-15,return_pending
2612,868,2022-09-20,placed
2613,1752,2022-09-07,shipped
2614,1008,2022-09-11,return_pending
2615,194,2022-10-08,return_pending
2616,163,2022-09-20,shipped
2617,537,2022-10-02,placed
2618,1541,2022-10-03,returned
2619,235,2022-10-04,shipped
2620,1571,2022-09-20,completed
2621,1807,2022-10-04,return_pending
2622,1229,2022-09-23,placed
2623,1223,2022-10-03,return_pending
2624,1098,2022-10-06,return_pending
2625,1936,2022-09-16,placed
2626,1847,2022-09-05,return_pending
2627,113,2022-09-12,returned
2628,1291,2022-09-21,return_pending
2629,1624,2022-09-09,placed
2630,86,2022-10-07,return_pending
2631,1866,2022-09-16,completed
2632,1301,2022-09-16,placed
2633,852,2022-09-09,returned
2634,954,2022-09-06,return_pending
2635,218,2022-10-08,shipped
2636,710,2022-10-02,placed
2637,330,2022-09-05,shipped
2638,357,2022-09-19,placed
2639,1098,2022-09-12,placed
2640,802,2022-10-01,shipped
2641,880,2022-09-11,completed
2642,52,2022-09-26,completed
2643,1725,2022-10-07,return_pending
2644,1715,2022-09-20,shipped
2645,327,2022-09-23,return_pending
2646,1310,2022-09-27,returned
2647,584,2022-09-17,placed
2648,1194,2022-09-27,returned
2649,842,2022-09-09,returned
2650,1981,2022-09-07,completed
2651,342,2022-09-16,returned
2652,755,2022-09-05,placed
2653,194,2022-09-28,shipped
2654,460,2022-09-07,returned
2655,830,2022-10-01,returned
2656,1070,2022-09-05,returned
2657,116,2022-09-16,return_pending
2658,1855,2022-09-10,returned
2659,20,2022-10-02,return_pending
2660,568,2022-10-08,placed
2661,49,2022-09-30,returned
2662,1130,2022-09-11,returned
2663,1477,2022-09-30,returned
2664,104,2022-09-23,placed
2665,1863,2022-09-10,returned
2666,1271,2022-09-08,return_pending
2667,1662,2022-09-27,completed
2668,725,2022-09-14,shipped
2669,1326,2022-09-05,return_pending
2670,78,2022-09-25,shipped
2671,871,2022-09-17,completed
2672,1170,2022-10-06,return_pending
2673,696,2022-09-29,returned
2674,1625,2022-09-07,return_pending
2675,1575,2022-09-23,return_pending
2676,983,2022-09-30,placed
2677,164,2022-09-11,returned
2678,450,2022-10-07,completed
2679,1299,2022-10-01,return_pending
2680,736,2022-09-13,shipped
2681,282,2022-09-08,return_pending
2682,1427,2022-09-12,returned
2683,1693,2022-09-14,return_pending
2684,64,2022-09-25,shipped
2685,1269,2022-09-11,return_pending
2686,1348,2022-09-27,shipped
2687,847,2022-10-08,return_pending
2688,1267,2022-10-02,returned
2689,1421,2022-10-03,shipped
2690,390,2022-09-24,returned
2691,957,2022-10-02,returned
2692,1142,2022-10-02,completed
2693,1452,2022-09-17,returned
2694,1143,2022-09-27,shipped
2695,1753,2022-09-17,completed
2696,1650,2022-10-04,return_pending
2697,1889,2022-09-17,returned
2698,1490,2022-09-07,shipped
2699,407,2022-09-29,placed
2700,1560,2022-09-28,returned
2701,929,2022-10-04,shipped
2702,224,2022-10-04,return_pending
2703,1028,2022-09-19,completed
2704,119,2022-09-26,completed
2705,481,2022-09-07,shipped
2706,1878,2022-09-22,completed
2707,1245,2022-09-15,placed
2708,83,2022-09-13,return_pending
2709,1424,2022-09-09,shipped
2710,20,2022-10-02,shipped
2711,1633,2022-09-08,placed
2712,1008,2022-10-07,placed
2713,52,2022-09-19,return_pending
2714,791,2022-10-02,returned
2715,1403,2022-09-16,return_pending
2716,1244,2022-09-12,shipped
2717,1950,2022-09-28,returned
2718,1535,2022-09-18,completed
2719,800,2022-09-14,placed
2720,656,2022-09-07,completed
2721,863,2022-09-15,shipped
2722,722,2022-09-11,returned
2723,236,2022-09-15,return_pending
2724,1487,2022-10-05,return_pending
2725,1554,2022-09-07,shipped
2726,1917,2022-09-12,placed
2727,841,2022-10-08,shipped
2728,1544,2022-09-29,shipped
2729,1159,2022-09-06,return_pending
2730,1083,2022-09-17,placed
2731,603,2022-09-11,shipped
2732,516,2022-09-12,shipped
2733,1559,2022-09-25,return_pending
2734,1031,2022-10-06,completed
2735,1498,2022-09-30,completed
2736,890,2022-10-01,shipped
2737,1638,2022-10-01,placed
2738,1985,2022-09-08,returned
2739,708,2022-09-15,returned
2740,37,2022-09-29,returned
2741,1405,2022-09-30,return_pending
2742,616,2022-09-06,returned
2743,1280,2022-09-24,placed
2744,277,2022-09-20,returned
2745,919,2022-09-18,completed
2746,1570,2022-10-04,shipped
2747,309,2022-10-04,placed
2748,1673,2022-09-24,completed
2749,56,2022-10-08,shipped
2750,1591,2022-09-18,returned
2751,1110,2022-09-15,return_pending
2752,37,2022-09-08,return_pending
2753,72,2022-09-10,shipped
2754,901,2022-09-15,shipped
2755,1307,2022-09-08,return_pending
2756,890,2022-09-30,shipped
2757,257,2022-09-07,shipped
2758,1584,2022-10-08,placed
2759,239,2022-10-03,returned
2760,984,2022-09-12,completed
2761,739,2022-10-01,returned
2762,359,2022-09-30,returned
2763,917,2022-09-13,placed
2764,656,2022-09-28,returned
2765,1145,2022-10-08,returned
2766,1146,2022-09-11,shipped
2767,1300,2022-10-08,returned
2768,1352,2022-09-12,placed
2769,498,2022-09-19,completed
2770,1330,2022-09-05,completed
2771,1096,2022-09-30,return_pending
2772,1551,2022-09-17,placed
2773,1876,2022-10-04,returned
2774,1863,2022-09-12,shipped
2775,1879,2022-10-05,return_pending
2776,800,2022-09-27,completed
2777,1290,2022-09-05,returned
2778,1863,2022-10-07,return_pending
2779,1935,2022-09-08,completed
2780,549,2022-09-06,return_pending
2781,1471,2022-09-26,shipped
2782,1409,2022-09-11,returned
2783,1406,2022-09-29,placed
2784,526,2022-09-22,shipped
2785,1202,2022-10-06,returned
2786,389,2022-10-03,shipped
2787,737,2022-09-23,returned
2788,345,2022-09-30,shipped
2789,1733,2022-09-11,returned
2790,58,2022-10-06,completed
2791,1031,2022-09-10,completed
2792,1092,2022-09-28,return_pending
2793,556,2022-10-04,returned
2794,738,2022-09-12,returned
2795,1841,2022-09-23,placed
2796,329,2022-09-26,return_pending
2797,1875,2022-09-20,shipped
2798,1360,2022-10-04,completed
2799,1179,2022-10-04,placed
2800,654,2022-09-21,return_pending
2801,798,2022-09-14,returned
2802,394,2022-09-17,placed
2803,1821,2022-09-08,return_pending
2804,563,2022-09-21,placed
2805,1719,2022-09-11,shipped
2806,426,2022-10-07,returned
2807,1173,2022-09-22,shipped
2808,1682,2022-09-28,placed
2809,1710,2022-10-07,completed
2810,273,2022-10-05,returned
2811,619,2022-09-21,placed
2812,163,2022-09-30,completed
2813,1446,2022-09-14,placed
2814,1527,2022-09-27,completed
2815,1865,2022-09-11,completed
2816,673,2022-09-19,return_pending
2817,624,2022-09-19,shipped
2818,1181,2022-09-13,shipped
2819,1384,2022-09-30,completed
2820,1338,2022-09-20,returned
2821,293,2022-09-13,return_pending
2822,1881,2022-09-26,shipped
2823,370,2022-09-24,shipped
2824,1403,2022-09-14,returned
2825,1837,2022-09-22,return_pending
2826,677,2022-09-24,returned
2827,91,2022-09-09,return_pending
2828,1516,2022-09-18,placed
2829,1599,2022-09-22,placed
2830,1514,2022-10-05,placed
2831,1690,2022-09-29,placed
2832,1676,2022-10-01,shipped
2833,1851,2022-09-12,placed
2834,207,2022-09-30,return_pending
2835,587,2022-09-28,placed
2836,30,2022-09-25,return_pending
2837,1975,2022-09-14,completed
2838,1017,2022-09-26,return_pending
2839,370,2022-09-23,placed
2840,540,2022-09-29,shipped
2841,578,2022-09-11,return_pending
2842,1831,2022-09-26,placed
2843,1771,2022-09-10,placed
2844,1416,2022-09-25,returned
2845,1149,2022-09-26,return_pending
2846,565,2022-10-06,completed
2847,675,2022-10-07,completed
2848,1619,2022-09-05,shipped
2849,808,2022-09-17,returned
2850,1409,2022-09-29,return_pending
2851,1981,2022-09-27,shipped
2852,918,2022-09-05,shipped
2853,747,2022-09-15,return_pending
2854,1807,2022-09-19,completed
2855,1924,2022-09-26,return_pending
2856,742,2022-10-07,placed
2857,1941,2022-10-02,completed
2858,1784,2022-09-20,returned
2859,426,2022-10-02,return_pending
2860,33,2022-10-01,returned
2861,1014,2022-09-10,completed
2862,1564,2022-10-03,placed
2863,417,2022-09-25,return_pending
2864,110,2022-09-25,shipped
2865,1247,2022-09-20,return_pending
2866,567,2022-09-05,placed
2867,1496,2022-09-25,completed
2868,1022,2022-09-05,returned
2869,236,2022-09-22,placed
2870,38,2022-09-05,return_pending
2871,1499,2022-10-05,placed
2872,1303,2022-09-08,completed
2873,1889,2022-09-13,shipped
2874,790,2022-09-17,completed
2875,536,2022-09-25,placed
2876,867,2022-09-29,returned
2877,1490,2022-09-25,placed
2878,1194,2022-09-05,returned
2879,96,2022-09-17,placed
2880,1679,2022-09-07,completed
2881,585,2022-10-04,returned
2882,1965,2022-09-20,shipped
2883,1667,2022-09-29,placed
2884,106,2022-09-17,returned
2885,844,2022-09-06,returned
2886,1482,2022-09-09,returned
2887,141,2022-10-02,returned
2888,1248,2022-09-18,returned
2889,477,2022-09-09,returned
2890,946,2022-09-22,placed
2891,1754,2022-09-09,returned
2892,1771,2022-09-11,shipped
2893,1577,2022-09-17,placed
2894,294,2022-09-13,placed
2895,1142,2022-10-07,completed
2896,611,2022-09-07,shipped
2897,407,2022-09-11,shipped
2898,63,2022-10-07,shipped
2899,473,2022-09-12,returned
2900,1377,2022-09-13,completed
2901,32,2022-09-06,return_pending
2902,210,2022-09-15,placed
2903,1738,2022-09-24,placed
2904,1907,2022-09-20,return_pending
2905,865,2022-09-25,completed
2906,970,2022-09-16,return_pending
2907,410,2022-10-06,placed
2908,1259,2022-09-25,return_pending
2909,687,2022-09-21,returned
2910,1285,2022-10-07,shipped
2911,1962,2022-10-04,return_pending
2912,957,2022-10-04,completed
2913,1727,2022-09-16,completed
2914,253,2022-09-28,shipped
2915,1704,2022-09-16,return_pending
2916,1496,2022-10-04,return_pending
2917,1642,2022-09-23,return_pending
2918,1253,2022-09-29,shipped
2919,408,2022-09-10,completed
2920,814,2022-10-02,return_pending
2921,1755,2022-09-07,returned
2922,1449,2022-09-28,shipped
2923,301,2022-09-10,returned
2924,1807,2022-09-09,placed
2925,1020,2022-09-30,completed
2926,1515,2022-09-20,returned
2927,1844,2022-09-30,completed
2928,55,2022-10-06,placed
2929,1534,2022-10-06,returned
2930,881,2022-09-24,return_pending
2931,1291,2022-09-12,placed
2932,790,2022-10-04,placed
2933,251,2022-10-01,completed
2934,1966,2022-10-03,completed
2935,868,2022-09-24,returned
2936,785,2022-10-07,completed
2937,580,2022-09-08,shipped
2938,1462,2022-09-09,returned
2939,1831,2022-10-08,returned
2940,696,2022-09-23,shipped
2941,547,2022-09-08,returned
2942,793,2022-09-17,placed
2943,1034,2022-09-18,completed
2944,1188,2022-09-09,returned
2945,673,2022-09-05,returned
